game	OldSpark_C++_20071006	eyes	\N	\N	\N	\N	\N	Eyes (Digitrex Techstar)	1982	Digitrex Techstar (Rock-ola license)	\N	\N	\N	
game_rom	OldSpark_C++_20071006	ponpoko	82s126.1m	\N	\N	256	a9cc86bf	bbcec0570aeceb582ff8238a4bc8546a23430081	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	ponpoko	82s126.3m	\N	\N	256	77245b66	0c4d0bee858b97632411c440bea6948a74759746	\N	\N	\N	\N	\N	\N	
game	OldSpark_C++_20071006	solomon	\N	\N	\N	\N	\N	Solomon's Key (US)	1986	Tecmo	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	6.3f	\N	\N	16384	645eb0f3	b911aa157ad94aa539dbe329a197d8902860c809	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	7.3h	\N	\N	32768	1bf5c482	3b6a8dde72cddf95438539c5dc4622c95f932a04	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	8.3jk	\N	\N	32768	0a6cdefc	101acaa19b779cb8b4fffddbe63fe011c7d4b6e9	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	1.3jk	\N	\N	16384	fa6e562e	713036c0a80b623086aa674bb5f8a135b6fedb01	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	12.3t	\N	\N	32768	b371291c	27302898c64330870c47025e61bd5acbd9483865	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	11.3r	\N	\N	32768	6f94d2af	2e070c0fd5b9d7eb9b7e0d53f25b1a5063ef3095	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	10.3p	\N	\N	32768	8310c2a1	8cc87ab8faacdb1973791d207bb25ea9b444b66d	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	9.3m	\N	\N	32768	ab7e6c42	0fc3b4a0bd2b17b79e2d1f7d4fe445c09ce4e730	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	2.5lm	\N	\N	16384	80fa2be3	8e7a78186473a6b5c42577ac9e4591ee2d1151f2	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	3.6lm	\N	\N	16384	236106b4	8eaf3150568c407bd8dc1cdf874b8417e5cca3d2	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	4.7lm	\N	\N	16384	088fe5d9	e29ffb9fcff50ce982d5e502e10a8e29a4c47390	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomon	5.8lm	\N	\N	16384	8366232a	1c7a01dab056ec7d787a6f55772b9fa6fe67305a	\N	\N	\N	\N	\N	\N	
game	OldSpark_C++_20071006	solomonj	\N	\N	solomon	solomon	\N	Solomon's Key (Japan)	1986	Tecmo	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_06.bin	\N	\N	16384	e4d421ff	9599fa6e2d42bf0cfe77d62c6b162f56eae5efff	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_07.bin	\N	\N	32768	d52d7e38	8439eeeedd1e47d2b9719a05c85a05283c11d7a8	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_08.bin	\N	\N	4096	b924d162	6299b791ec874bc3ef0424b277ec8a736c8cdd9a	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	1.3jk	1.3jk	\N	16384	fa6e562e	713036c0a80b623086aa674bb5f8a135b6fedb01	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_12.bin	\N	\N	32768	aa26dfcb	71748eaceeca878ae9f871e30d5951ca4dde37d6	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_11.bin	\N	\N	32768	6f94d2af	2e070c0fd5b9d7eb9b7e0d53f25b1a5063ef3095	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_10.bin	\N	\N	32768	8310c2a1	8cc87ab8faacdb1973791d207bb25ea9b444b66d	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_09.bin	\N	\N	32768	ab7e6c42	0fc3b4a0bd2b17b79e2d1f7d4fe445c09ce4e730	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_02.bin	\N	\N	16384	80fa2be3	8e7a78186473a6b5c42577ac9e4591ee2d1151f2	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_03.bin	\N	\N	16384	236106b4	8eaf3150568c407bd8dc1cdf874b8417e5cca3d2	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_04.bin	\N	\N	16384	088fe5d9	e29ffb9fcff50ce982d5e502e10a8e29a4c47390	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	solomonj	slmn_05.bin	\N	\N	16384	8366232a	1c7a01dab056ec7d787a6f55772b9fa6fe67305a	\N	\N	\N	\N	\N	\N	
game	OldSpark_C++_20071006	vanvan	\N	\N	\N	\N	\N	Van-Van Car	1983	Sanritsu	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-1.50	\N	\N	4096	cf1b2df0	938b4434c0129cf9151f829901d00e47dca68956	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-2.51	\N	\N	4096	df58e1cb	5e0fc713b50d46c7650d6564c20882891864cdc5	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-3.52	\N	\N	4096	15571e24	d259d81fce16e151b32ac81f94a13b7044fdef95	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-4.53	\N	\N	4096	b724cbe0	5fe1d3b81d07c538c31daf6522b26bbf35cfc512	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-5.39	\N	\N	4096	db67414c	19eba21dfea24507b386ea1b5ce737c5822b0696	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-20.18	\N	\N	4096	60efbe66	ac398f77bfeab3d18ffd496e117825bfbeed4b62	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	van-21.19	\N	\N	4096	5dd53723	f75c869ac364f477d532e695347ceb5e281f9efa	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	6331-1.6	\N	\N	32	ce1d9503	b829bed78c02d9998c1aecb8f6813e90b417a7f2	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	vanvan	6301-1.37	\N	\N	256	4b803d9f	59b7f2e22c4e0b20ac3b12d88996a6dfeebc5933	\N	\N	\N	\N	\N	\N	
game	OldSpark_C++_20071006	zigzag	\N	\N	\N	\N	\N	Zig Zag (Galaxian hardware, set 1)	1982	LAX	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zz_d1.bin	\N	\N	4096	8cc08d81	be671192ef06dc3ed6963dc39e6bdce3275300e9	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zz_d2.bin	\N	\N	4096	326d8d45	563b9fc64c34e36cfadffb107ce30d3a04d62d9c	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zz_d4.bin	\N	\N	4096	a94ed92a	d56f32fc2b3f0f7affe658b7726682c60d09bc16	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zz_d3.bin	\N	\N	4096	ce5e7a00	93c47d22698a016cb0f0b654ade9ccab0cd1c88b	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zz_6_h1.bin	\N	\N	4096	780c162a	b0cac68258281917bcada52ce26e0ce38721d633	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zz_5.bin	\N	\N	4096	f3cdfec5	798d631c72d8e6b2e372b4b3ab0c10d8365a1359	\N	\N	\N	\N	\N	\N	
game_rom	OldSpark_C++_20071006	zigzag	zzbp_e9.bin	\N	\N	32	aa486dd0	b845b52715bf6361ceee8c1ac541733963bd47af	\N	\N	\N	\N	\N	\N	
